time,ecg
6.029699,0.601937
6.033607,0.591184
6.037515,0.576723
6.041422,0.555005
6.045330,0.523406
6.049238,0.481788
6.053146,0.432584
6.057054,0.379410
6.060961,0.325190
6.064869,0.271029
6.068777,0.216451
6.072685,0.160665
6.076592,0.103872
6.080500,0.047698
6.084408,-0.005401
6.088316,-0.053218
6.092224,-0.094602
6.096131,-0.129593
6.100039,-0.158963
6.103947,-0.183551
6.107855,-0.203788
6.111762,-0.219635
6.115670,-0.230909
6.119578,-0.237771
6.123486,-0.241060
6.127394,-0.242241
6.131301,-0.242950
6.135209,-0.244339
6.139117,-0.246587
6.143025,-0.248855
6.146932,-0.249732
6.150840,-0.247912
6.154748,-0.242746
6.158656,-0.234418
6.162564,-0.223719
6.166471,-0.211668
6.170379,-0.199205
6.174287,-0.187063
6.178195,-0.175745
6.182102,-0.165550
6.186010,-0.156667
6.189918,-0.149311
6.193826,-0.143740
6.197733,-0.140073
6.201641,-0.138031
6.205549,-0.136862
6.209457,-0.135528
6.213365,-0.133084
6.217272,-0.129046
6.221180,-0.123640
6.225088,-0.117878
6.228996,-0.113380
6.232903,-0.111871
6.236811,-0.114419
6.240719,-0.120723
6.244627,-0.128918
6.248535,-0.136218
6.252442,-0.140196
6.256350,-0.140009
6.260258,-0.136798
6.264166,-0.132942
6.268073,-0.130629
6.271981,-0.130620
6.275889,-0.131931
6.279797,-0.132580
6.283705,-0.130895
6.287612,-0.126638
6.291520,-0.121277
6.295428,-0.117202
6.299336,-0.116294
6.303243,-0.118695
6.307151,-0.122589
6.311059,-0.125251
6.314967,-0.124774
6.318875,-0.121368
6.322782,-0.117301
6.326690,-0.115375
6.330598,-0.116786
6.334506,-0.119735
6.338413,-0.119834
6.342321,-0.112352
6.346229,-0.095158
6.350137,-0.070597
6.354045,-0.044994
6.357952,-0.025824
6.361860,-0.018112
6.365768,-0.022123
6.369676,-0.033582
6.373583,-0.046160
6.377491,-0.054700
6.381399,-0.057479
6.385307,-0.056500
6.389215,-0.055897
6.393122,-0.059464
6.397030,-0.068664
6.400938,-0.082110
6.404846,-0.096641
6.408753,-0.109178
6.412661,-0.118174
6.416569,-0.123865
6.420477,-0.127372
6.424385,-0.129503
6.428292,-0.130183
6.432200,-0.128924
6.436108,-0.125849
6.440016,-0.122211
6.443923,-0.119647
6.447831,-0.118550
6.451739,-0.117147
6.455647,-0.112652
6.459555,-0.104025
6.463462,-0.093551
6.467370,-0.084230
6.471278,-0.072950
6.475186,-0.044119
6.479093,0.029024
6.483001,0.171095
6.486909,0.383054
6.490817,0.624711
6.494725,0.815635
6.498632,0.861124
6.502540,0.695300
6.506448,0.320394
6.510356,-0.180906
6.514263,-0.671185
6.518171,-1.012729
6.522079,-1.124264
6.525987,-1.011066
6.529894,-0.753787
6.533802,-0.464109
6.537710,-0.232757
6.541618,-0.097062
6.545526,-0.041245
6.549433,-0.022606
6.553341,-0.003670
6.557249,0.028921
6.561157,0.066011
6.565064,0.091202
6.568972,0.096253
6.572880,0.086364
6.576788,0.074448
6.580696,0.071197
6.584603,0.079033
6.588511,0.093310
6.592419,0.108127
6.596327,0.121360
6.600234,0.135361
6.604142,0.153796
6.608050,0.177923
6.611958,0.205334
6.615866,0.231644
6.619773,0.253330
6.623681,0.269417
6.627589,0.281151
6.631497,0.290448
6.635404,0.298608
6.639312,0.306161
6.643220,0.313598
6.647128,0.322046
6.651036,0.333197
6.654943,0.348534
6.658851,0.368560
6.662759,0.392623
6.666667,0.419387
6.670574,0.447459
6.674482,0.475690
6.678390,0.503037
6.682298,0.528254
6.686206,0.549777
6.690113,0.565951
6.694021,0.575516
6.697929,0.578061
6.701837,0.574240
6.705744,0.565620
6.709652,0.554194
6.713560,0.541684
6.717468,0.528863
6.721376,0.515186
6.725283,0.498926
6.729191,0.477802
6.733099,0.449809
6.737007,0.413897
6.740914,0.370254
6.744822,0.320213
6.748730,0.265884
6.752638,0.209649
6.756546,0.153608
6.760453,0.099204
6.764361,0.047182
6.768269,-0.002050
6.772177,-0.047894
6.776084,-0.089262
6.779992,-0.124808
6.783900,-0.153610
6.787808,-0.175841
6.791716,-0.192903
6.795623,-0.206853
6.799531,-0.219429
6.803439,-0.231262
6.807347,-0.241734
6.811254,-0.249603
6.815162,-0.254016
6.819070,-0.255238
6.822978,-0.254609
6.826886,-0.253713
6.830793,-0.253380
6.834701,-0.253205
6.838609,-0.251876
6.842517,-0.248014
6.846424,-0.240894
6.850332,-0.230726
6.854240,-0.218517
6.858148,-0.205802
6.862055,-0.194361
6.865963,-0.185842
6.869871,-0.181232
6.873779,-0.180394
6.877687,-0.182035
6.881594,-0.184332
6.885502,-0.185926
6.889410,-0.186634
6.893318,-0.187348
6.897225,-0.189169
6.901133,-0.192423
6.905041,-0.196285
6.908949,-0.199222
6.912857,-0.199889
6.916764,-0.197870
6.920672,-0.193833
6.924580,-0.189101
6.928488,-0.184937
6.932395,-0.181970
6.936303,-0.180075
6.940211,-0.178683
6.944119,-0.177258
6.948027,-0.175564
6.951934,-0.173565
6.955842,-0.171143
6.959750,-0.167979
6.963658,-0.163781
6.967565,-0.158696
6.971473,-0.153450
6.975381,-0.148989
6.979289,-0.145832
6.983197,-0.143694
6.987104,-0.141783
6.991012,-0.139554
6.994920,-0.137262
6.998828,-0.135702
7.002735,-0.135277
7.006643,-0.135205
7.010551,-0.133694
7.014459,-0.129218
7.018367,-0.121997
7.022274,-0.114440
7.026182,-0.109918
7.030090,-0.110446
7.033998,-0.114806
7.037905,-0.118514
7.041813,-0.115901
7.045721,-0.103224
7.049629,-0.080994
7.053537,-0.054131
7.057444,-0.029813
7.061352,-0.014186
7.065260,-0.009743
7.069168,-0.014692
7.073075,-0.024506
7.076983,-0.034592
7.080891,-0.042510
7.084799,-0.048594
7.088707,-0.054913
7.092614,-0.063531
7.096522,-0.075231
7.100430,-0.089316
